,SHA_storage_af,SHA_outflow_cfs,SHA_inflow_cfs,ORO_storage_af,ORO_outflow_cfs,ORO_inflow_cfs,BUL_storage_af,BUL_outflow_cfs,BUL_inflow_cfs,FOL_storage_af,FOL_outflow_cfs,FOL_inflow_cfs,MHB_inflow_cfs,PAR_storage_af,PAR_outflow_cfs,PAR_inflow_cfs,CMN_storage_af,CMN_outflow_cfs,CMN_inflow_cfs,NHG_inflow_cfs,NHG_storage_af,NHG_outflow_cfs,NML_storage_af,NML_outflow_cfs,NML_inflow_cfs,DNP_storage_af,DNP_outflow_cfs,DNP_inflow_cfs,EXC_storage_af,EXC_outflow_cfs,EXC_inflow_cfs,MIL_storage_af,MIL_outflow_cfs,MIL_inflow_cfs,HRO_pumping_cfs,TRP_pumping_cfs,delta_outflow_cfs,CX2_CX2_km,SLF_storage_af,LUS_storage_af,PNF_storage_af,PNF_outflow_cfs,PNF_inflow_cfs,TRM_storage_af,TRM_outflow_cfs,TRM_inflow_cfs,SCC_storage_af,SCC_outflow_cfs,SCC_inflow_cfs,ISB_storage_af,ISB_outflow_cfs,ISB_inflow_cfs,total_inflow_cfs,total_reservoir_outflows_cfs,total_storage,delta_inflow_cfs,delta_gains_cfs,total_delta_pumping_cfs,HRO_pumping_pct,TRP_pumping_pct,total_delta_pumping_pct
185,3922994.0,3997.0,9503.0,2822725.0,2358.0,6915.0,788000.0,2139.0,4420.0,663353.0,3263.0,4269.0,531.0,460571.0,350.0,1723.0,282320.0,350.0,1034.0,154.0,183764.0,80.0,1623126.0,1568.0,1598.0,1644584.0,2782.0,3859.0,660790.0,1185.0,1869.0,388282.0,1687.0,2706.0,682.5,992.0,28708.5,73.1,931478.0,1014136.0,555449.0,1008.0,2780.0,54861.0,58.0,680.0,35077.0,19.0,241.0,193563.0,515.0,1027.0,109453.0,23069.0,16458811.0,32911.0,6665.5,2647.0,0.033063974443996745,0.042224499590967024,0.06881423408521176
186,3927588.0,4193.0,9097.0,2828518.0,2227.0,7304.0,789486.0,1984.0,4236.0,671846.0,3258.0,5774.0,710.0,460447.0,347.0,1607.0,283060.0,347.0,1019.0,161.0,183608.0,71.0,1623517.0,1557.0,1628.0,1645686.0,3248.0,3860.0,660545.0,1158.0,1936.0,390736.0,1670.0,2475.0,643.0,1403.0,28624.5,72.7,933054.0,1011696.0,549428.0,1141.0,2899.0,55090.0,54.0,689.0,35301.0,20.0,235.0,193563.0,560.0,974.0,120212.0,23779.0,16476703.0,31103.0,6894.0,2616.5,0.04040127410816577,0.04130331235028911,0.08386844246791016
187,3933011.0,4000.0,10163.0,2839726.0,2113.0,6514.0,792516.0,1984.0,4287.0,671284.0,3278.0,5451.0,680.0,462361.0,345.0,1740.0,283310.0,345.0,1022.0,180.0,183608.0,72.0,1623126.0,1666.0,1934.0,1645686.0,2573.0,3304.0,661752.0,1195.0,2262.0,387785.0,1299.0,2504.0,976.0,991.0,27608.5,73.19,938393.0,1005933.0,549599.0,1244.0,3058.0,55380.0,52.0,726.0,35514.0,21.0,250.0,193628.0,512.0,977.0,116533.0,25124.0,16500755.0,29332.0,6143.0,2819.5,0.040181817902942736,0.04146905948286418,0.07356019242812216
188,3950364.0,3934.0,10088.0,2844595.0,3255.0,7043.0,794345.0,2139.0,4316.0,672034.0,3658.0,4610.0,667.0,464803.0,405.0,1855.0,283560.0,405.0,830.0,161.0,186366.0,70.0,1623126.0,1883.0,1917.0,1637978.0,2796.0,4172.0,660333.0,1182.0,2461.0,379996.0,1361.0,2758.0,888.0,993.0,24439.0,73.1,940358.0,1003475.0,555249.0,1272.0,3177.0,57051.0,85.0,790.0,35752.0,21.0,253.0,194018.0,492.0,1050.0,118774.0,24879.0,16512091.0,26072.5,4871.5,2710.5,0.037885202707872545,0.04004478077347107,0.0781412547195716
189,3963973.0,4717.0,9231.0,2856116.0,2932.0,6676.0,795526.0,1984.0,4034.0,672690.0,3427.0,5105.0,640.0,466083.0,407.0,1721.0,282620.0,407.0,893.0,132.0,186398.0,63.0,1623224.0,1692.0,1850.0,1646790.0,2829.0,4312.0,659169.0,1170.0,2486.0,370890.0,1340.0,2450.0,675.5,994.0,21419.0,72.82,942095.0,995964.0,558773.0,1283.0,3359.0,58875.0,67.0,922.0,35991.0,18.0,247.0,194538.0,494.0,1034.0,114140.0,24473.0,16553437.0,24323.0,3612.0,2601.5,0.0343619385376001,0.04111875234758722,0.07777108210198982
190,3987712.0,4704.0,9579.0,2892381.0,2910.0,6655.0,796835.0,1998.0,3897.0,688425.0,3754.0,5010.0,597.0,466965.0,407.0,1517.0,282070.0,407.0,894.0,120.0,186429.0,73.0,1623322.0,1735.0,1802.0,1646790.0,2298.0,3735.0,659928.0,990.0,2298.0,363788.0,1901.0,2503.0,653.5,1217.5,20703.5,70.91,943393.0,993410.0,562309.0,1299.0,3137.0,60972.0,49.0,854.0,36207.0,19.0,256.0,195189.0,498.0,1124.0,123932.0,24121.0,16542725.0,22893.5,3934.5,3108.0,0.03711088203373414,0.03964099994738117,0.07552016800432337
191,3983332.0,3919.0,9528.0,2903076.0,3307.0,7246.0,798144.0,1998.0,4427.0,684075.0,3575.0,5211.0,610.0,467828.0,406.0,1798.0,283310.0,406.0,896.0,190.0,186398.0,75.0,1626057.0,1803.0,1872.0,1648998.0,2345.0,4226.0,660484.0,1043.0,2136.0,357083.0,2010.0,2913.0,761.0,1348.0,19772.5,72.73,942858.0,997952.0,566334.0,1311.0,3053.0,62745.0,46.0,840.0,36448.0,22.0,267.0,196038.0,540.0,1166.0,120889.0,22943.0,16557019.0,22008.5,2883.5,3025.0,0.040397155562405085,0.041287518856155433,0.08795523316034569
192,3978687.0,4501.0,9234.0,2892518.0,3673.0,7417.0,798980.0,2002.0,4334.0,684075.0,3316.0,5287.0,610.0,468020.0,358.0,1600.0,283060.0,358.0,925.0,199.0,186398.0,80.0,1629769.0,1658.0,1835.0,1648998.0,2405.0,4049.0,661346.0,1092.0,2045.0,350094.0,1895.0,2467.0,838.0,1317.5,19609.0,73.38,940317.0,999919.0,569547.0,1317.0,3281.0,61470.0,51.0,837.0,36666.0,21.0,271.0,196757.0,545.0,1093.0,119290.0,24298.0,16589432.0,22472.0,4410.5,2769.5,0.046108802016047626,0.036977065739213374,0.08997296165165873
193,3973510.0,4408.0,9685.0,2881167.0,3426.0,7326.0,801778.0,2000.0,5011.0,693747.0,3638.0,5544.0,620.0,468390.0,331.0,1872.0,282810.0,331.0,747.0,179.0,186933.0,96.0,1633682.0,2057.0,2019.0,1645686.0,2216.0,4377.0,661853.0,1089.0,2351.0,343285.0,1938.0,2886.0,737.5,994.5,17928.5,73.03,939242.0,1003023.0,572856.0,1369.0,3114.0,61099.0,54.0,822.0,36897.0,21.0,262.0,197217.0,559.0,1164.0,131387.0,23566.0,16631003.0,19913.0,3503.0,2491.5,0.04583049820065188,0.0338905052842715,0.08158601801492182
194,3969150.0,4593.0,9429.0,2885946.0,3311.0,8027.0,802415.0,2148.0,4818.0,696694.0,3350.0,6279.0,805.0,468440.0,341.0,2149.0,282320.0,341.0,811.0,184.0,187975.0,96.0,1639074.0,1898.0,2083.0,1637978.0,2480.0,4793.0,662920.0,1089.0,2460.0,343401.0,2065.0,2250.0,769.0,993.5,18465.0,72.33,938849.0,1002542.0,576176.0,1449.0,3110.0,60908.0,61.0,899.0,37326.0,22.0,245.0,197479.0,498.0,1205.0,137375.0,23973.0,16662952.0,20242.5,2113.0,2278.0,0.04700110960137907,0.03472577955824326,0.08710628935821421
195,3964791.0,4792.0,9493.0,2899920.0,3282.0,7569.0,802840.0,2144.0,4695.0,702436.0,3746.0,6156.0,739.0,468256.0,425.0,2062.0,282070.0,425.0,810.0,202.0,188766.0,96.0,1642016.0,2017.0,1996.0,1635000.0,2449.0,4662.0,665157.0,1089.0,2345.0,344716.0,2113.0,2188.0,768.5,987.5,22891.0,72.31,939629.0,1003166.0,568286.0,1457.0,3242.0,60032.0,62.0,971.0,37784.0,21.0,264.0,197808.0,527.0,1276.0,139098.0,24461.0,16664760.0,24576.5,1186.0,2129.0,0.045088333944871634,0.029223620527953242,0.07250991428506179
196,3959614.0,4725.0,9688.0,2912698.0,3089.0,7846.0,804543.0,2141.0,4923.0,707420.0,3601.0,6347.0,859.0,466640.0,417.0,1911.0,281190.0,417.0,926.0,200.0,188386.0,96.0,1645755.0,2043.0,2002.0,1632490.0,2644.0,4390.0,664242.0,1042.0,2320.0,346582.0,2031.0,2444.0,588.0,1238.5,27558.5,70.96,939728.0,996237.0,562785.0,1513.0,3362.0,63108.0,67.0,991.0,38221.0,22.0,301.0,198202.0,552.0,1175.0,141104.0,22750.0,16672502.0,29052.5,531.5,1751.5,0.046126734104549774,0.03861753181979902,0.07415498372697699
197,3962066.0,4672.0,8725.0,2926069.0,2598.0,7495.0,806993.0,2101.0,4729.0,707805.0,3585.0,5568.0,784.0,471730.0,403.0,1770.0,282070.0,403.0,931.0,173.0,188355.0,88.0,1648904.0,2289.0,1883.0,1629203.0,2644.0,4505.0,661396.0,970.0,2373.0,347283.0,1673.0,2496.0,663.0,1505.5,19563.0,69.86,934028.0,992678.0,565208.0,1575.0,3315.0,66224.0,72.0,945.0,38586.0,23.0,290.0,198729.0,521.0,1142.0,121202.0,23024.0,16673310.0,21075.5,-1165.5,2456.5,0.039462974939943316,0.051235729815916994,0.0746734556886031
198,3972692.0,5468.0,7948.0,2935606.0,2066.0,6623.0,810182.0,2104.0,4799.0,708480.0,3858.0,5228.0,760.0,472160.0,404.0,1851.0,281820.0,404.0,1057.0,219.0,188260.0,104.0,1654325.0,2250.0,1663.0,1621554.0,2667.0,4095.0,660992.0,1185.0,2142.0,347789.0,1635.0,2572.0,603.0,1294.5,18362.5,67.78,927147.0,987640.0,568113.0,1521.0,3167.0,68820.0,72.0,872.0,38864.0,27.0,248.0,199059.0,542.0,1113.0,120070.0,24265.0,16675170.0,19832.5,-220.5,1771.5,0.04188250449865467,0.054183086208099224,0.08032137319366567
199,3990723.0,5023.0,9487.0,2941422.0,2230.0,6559.0,813692.0,2101.0,4464.0,709154.0,3579.0,5148.0,764.0,468420.0,403.0,1825.0,282560.0,403.0,1004.0,206.0,188070.0,93.0,1656399.0,1955.0,1796.0,1621554.0,2644.0,4233.0,666568.0,1329.0,2197.0,350251.0,1645.0,2473.0,677.5,994.0,24312.5,70.31,925074.0,982929.0,571200.0,1597.0,3215.0,70873.0,70.0,914.0,39132.0,26.0,306.0,199390.0,586.0,1063.0,117986.0,25181.0,16671485.0,25823.0,-2658.0,1612.0,0.0428431510902212,0.04402472290732179,0.08162642785649571
200,4016495.0,4875.0,8131.0,2942392.0,3569.0,7750.0,815965.0,2100.0,4771.0,709925.0,3611.0,5289.0,804.0,468860.0,406.0,1965.0,282560.0,406.0,926.0,185.0,187912.0,98.0,1661930.0,2089.0,1841.0,1620464.0,2647.0,4593.0,665902.0,1185.0,2274.0,350643.0,1578.0,2504.0,721.5,991.5,23601.0,71.97,918075.0,977955.0,574820.0,1552.0,3636.0,72482.0,65.0,981.0,39362.0,25.0,328.0,199917.0,599.0,1038.0,134802.0,26786.0,16658924.0,25022.0,-4556.5,1903.5,0.0464162738395469,0.04452755102277604,0.08688657377945896
201,4027772.0,4908.0,9227.0,2943224.0,2332.0,6955.0,817939.0,2154.0,4815.0,712141.0,3685.0,5448.0,776.0,469050.0,411.0,2002.0,282560.0,411.0,905.0,187.0,187849.0,111.0,1664309.0,2414.0,2000.0,1619374.0,2541.0,4563.0,665289.0,1293.0,2159.0,351427.0,1707.0,3074.0,721.5,991.0,22220.0,73.13,910008.0,976610.0,578935.0,1555.0,3322.0,74251.0,60.0,1095.0,39362.0,27.0,306.0,200381.0,664.0,1110.0,118398.0,24066.0,16643760.0,24542.5,-3268.0,1869.0,0.04786472295927545,0.04401830920647075,0.10126500881726284
202,4057857.0,4901.0,9657.0,2922066.0,2183.0,7711.0,819142.0,2148.0,5022.0,714935.0,3380.0,5687.0,927.0,469240.0,418.0,1737.0,283310.0,418.0,910.0,190.0,187785.0,104.0,1666490.0,2339.0,1879.0,1618284.0,2844.0,4121.0,665596.0,1236.0,2166.0,352054.0,1953.0,3215.0,681.0,995.0,19813.5,73.37,902583.0,975825.0,582889.0,1611.0,3510.0,75257.0,61.0,1059.0,39388.0,25.0,291.0,201045.0,664.0,1259.0,129100.0,25292.0,16641252.0,22075.0,-4709.5,2182.0,0.05048896098436559,0.05053918190332057,0.10984799230855424
203,4078935.0,5127.0,9811.0,2896903.0,3774.0,7381.0,820647.0,2144.0,4776.0,718419.0,3253.0,5903.0,836.0,469440.0,405.0,2159.0,284060.0,405.0,888.0,189.0,188133.0,119.0,1667481.0,2408.0,2031.0,1619374.0,2579.0,4475.0,665493.0,1185.0,2497.0,353270.0,2656.0,2874.0,679.5,1300.0,18279.5,72.98,900101.0,972175.0,586503.0,1601.0,3622.0,76269.0,69.0,950.0,39324.0,29.0,300.0,201178.0,625.0,1338.0,130506.0,26259.0,16646695.0,20679.5,-5985.5,2296.5,0.056571186379808514,0.06275946127301563,0.12358397627332926
204,4088097.0,5327.0,9554.0,2905823.0,2706.0,8446.0,825474.0,2145.0,5453.0,724238.0,3297.0,5989.0,712.0,469090.0,405.0,1967.0,284420.0,405.0,877.0,164.0,188323.0,132.0,1669067.0,2207.0,1980.0,1619374.0,2455.0,4337.0,664522.0,1286.0,2338.0,354645.0,2661.0,3469.0,706.5,1030.0,18300.5,72.75,897588.0,968295.0,590040.0,1655.0,3584.0,77260.0,70.0,905.0,39183.0,31.0,281.0,201178.0,604.0,1212.0,138642.0,26219.0,16639071.0,20175.0,-6614.0,2307.0,0.042354621475994295,0.052375757956516805,0.10167479243740199
205,4097291.0,5755.0,8740.0,2929384.0,2928.0,8208.0,828514.0,2148.0,5008.0,728815.0,3113.0,5744.0,891.0,469440.0,405.0,2048.0,282180.0,405.0,986.0,153.0,188386.0,140.0,1671148.0,2382.0,1933.0,1618284.0,2842.0,4767.0,665237.0,1226.0,2514.0,350996.0,1919.0,2918.0,642.0,992.5,18775.5,70.36,894052.0,964231.0,594611.0,1655.0,3728.0,78286.0,71.0,1058.0,38991.0,37.0,270.0,201178.0,608.0,1117.0,132438.0,27285.0,16628986.0,20373.0,-5273.5,1741.0,0.035479532316385745,0.049309027949841544,0.09640984025534269
206,4105939.0,5916.0,8397.0,2955024.0,3101.0,7468.0,830993.0,2156.0,5439.0,731547.0,3193.0,5726.0,909.0,470150.0,405.0,2244.0,282320.0,405.0,1038.0,151.0,188323.0,148.0,1672936.0,2690.0,2138.0,1617196.0,2590.0,5155.0,666466.0,1352.0,2843.0,342279.0,1833.0,3285.0,642.0,987.5,17976.0,70.46,890544.0,961324.0,600138.0,1605.0,4193.0,79553.0,65.0,1031.0,39311.0,42.0,274.0,201443.0,614.0,1261.0,135025.0,29496.0,16628130.0,20086.0,-7037.0,1657.0,0.036751919927120055,0.04944869553623707,0.09462344615456139
207,4115146.0,6473.0,8978.0,2979704.0,2867.0,7150.0,833170.0,2328.0,5146.0,738200.0,3242.0,6145.0,873.0,471380.0,411.0,2485.0,282560.0,411.0,1217.0,131.0,188323.0,138.0,1673931.0,2582.0,2053.0,1620464.0,2742.0,5924.0,667913.0,1434.0,2802.0,335449.0,2150.0,3021.0,686.0,985.0,16772.0,69.79,887120.0,960407.0,613576.0,1661.0,4681.0,80814.0,72.0,1091.0,40008.0,41.0,302.0,202910.0,637.0,1240.0,129831.0,28645.010000000002,16673894.0,18792.0,-6087.0,1700.5,0.0389550325779401,0.05275049694496095,0.1005735366126407
208,4121015.0,6365.0,7991.0,3001153.0,3656.0,6917.0,835131.0,2310.0,5920.0,743306.0,3682.0,6268.0,844.0,472430.0,449.0,2687.0,283060.0,449.0,1142.0,141.0,188260.0,138.0,1675722.0,2223.0,2069.0,1625922.0,2640.0,6114.0,668679.0,1379.0,3221.0,338546.0,2056.0,3481.0,674.0,984.0,16739.0,68.7,880891.0,959691.0,626209.0,1696.0,4422.0,82517.0,73.0,1142.0,40688.0,33.0,299.0,204984.0,727.0,1341.0,138363.0,29618.0,16714573.0,18669.5,-4393.0,1768.0,0.04932465578125666,0.05295639552358218,0.11316792970008681
209,4130265.0,6560.0,8554.0,3025398.0,3654.0,7275.0,837967.0,2750.0,5205.0,748136.0,3466.0,5228.0,812.0,471660.0,449.0,2818.0,283060.0,449.0,1323.0,122.0,188418.0,128.0,1677612.0,2581.0,2282.0,1627015.0,2715.0,6443.0,667095.0,1322.0,3384.0,330209.0,2841.0,3288.0,682.0,980.5,15910.0,69.26,874677.0,953495.0,629778.0,1788.0,5644.0,84252.0,74.0,1252.0,41351.0,32.0,275.0,206062.0,734.0,1384.0,143901.0,31810.0,16723426.0,17783.0,-5677.0,1704.5,0.054775148924648055,0.055248812756456975,0.13259568351155873
210,4138954.0,6766.0,8028.0,3050064.0,3222.0,7336.0,838142.0,2689.0,5354.0,752583.0,3800.0,4872.0,766.0,469620.0,452.0,2474.0,283310.0,452.0,1323.0,119.0,188260.0,144.0,1677811.0,2562.0,1997.0,1625922.0,2737.0,6109.0,664800.0,1648.0,3313.0,332292.0,3012.0,3054.0,768.0,983.0,14577.5,69.48,868646.0,943215.0,634967.0,1766.0,5535.0,86643.0,81.0,1269.0,41767.0,30.0,287.0,207615.0,656.0,1494.0,135644.0,32292.0,16826508.0,16424.0,-8084.0,2094.0,0.044576298863925605,0.05904332743890774,0.14259930284704173
211,4145120.0,7108.0,7900.0,3040407.0,5159.0,6089.0,839218.0,2680.0,4780.0,756744.0,3697.0,4544.0,688.0,470090.0,452.0,2366.0,283120.0,452.0,1323.0,117.0,187849.0,139.0,1677612.0,2626.0,2048.0,1625922.0,2925.0,5920.0,663478.0,1685.0,3292.0,346660.0,2932.0,3227.0,977.0,982.5,14219.0,72.04,862457.0,933383.0,640041.0,1673.0,5227.0,88712.0,81.0,1240.0,42050.0,31.0,270.0,209312.0,706.0,1508.0,131284.0,33091.0,16876406.0,16231.5,-6583.0,2609.0,0.04860690049641281,0.057385648132125114,0.129293914452499
212,4153279.0,7069.0,8055.0,3045801.0,4485.0,6332.0,840370.0,2407.0,5213.0,760523.0,3777.0,4793.0,630.0,470320.0,445.0,2251.0,282682.0,445.0,1323.0,98.0,187659.0,141.0,1677911.0,2597.0,1888.0,1630298.0,3047.0,5616.0,664242.0,1919.0,3314.0,343285.0,2649.0,3029.0,764.5,989.0,13241.5,72.94,856023.0,925731.0,645924.0,1633.0,5809.0,91992.0,115.0,1393.0,42050.0,29.0,262.0,210811.0,663.0,1549.0,128316.0,33045.0,16889948.0,15935.5,-10552.5,1996.0,0.05153201945518002,0.05635997554861346,0.14582591119016997
213,4161445.0,7265.0,8301.0,3053762.0,4382.0,6796.0,841026.0,2499.0,5780.0,762214.0,3771.0,5266.0,697.0,470390.0,509.0,2440.0,284310.0,509.0,1335.0,103.0,187470.0,146.0,1676518.0,2605.0,1952.0,1637978.0,2937.0,6164.0,666840.0,1792.0,3384.0,344290.0,2592.0,3618.0,778.5,989.5,13338.0,71.62,850695.0,919356.0,651604.0,1717.0,5352.0,94930.0,110.0,1357.0,42554.0,36.0,281.0,212661.0,652.0,1870.0,145796.0,32612.0,16896802.0,16275.0,-10418.5,1940.5,0.05964345617609259,0.07965059401942501,0.13948438282608952
214,4161445.0,7058.0,8030.0,3062164.0,3580.0,7160.0,844615.0,2483.0,5667.0,766900.0,3819.0,4797.0,627.0,470440.0,539.0,2413.0,284810.0,539.0,1342.0,104.0,187280.0,143.0,1677811.0,2657.0,1992.0,1639078.0,3345.0,6388.0,672215.0,2046.0,3293.0,351348.0,2689.0,3726.0,921.5,986.5,12833.5,73.77,847972.0,916386.0,650671.0,1863.0,6122.0,96352.0,109.0,1489.0,42786.0,30.0,293.0,214589.0,720.0,1769.0,147487.0,31826.0,16920899.0,15813.5,-11923.5,2338.0,0.0498191095768994,0.05206964814906972,0.12865034716654705
215,4172427.0,6917.0,7986.0,3064447.0,5306.0,7111.0,847864.0,2491.0,5039.0,768702.0,3525.0,4964.0,559.0,470690.0,539.0,2779.0,285060.0,539.0,1346.0,120.0,187186.0,144.0,1676618.0,2715.0,2039.0,1637978.0,3271.0,6370.0,675147.0,1970.0,3114.0,352956.0,2867.0,3626.0,805.5,987.0,12663.0,73.49,842921.0,915303.0,652210.0,2325.0,5868.0,99989.0,109.0,1473.0,43020.0,42.0,286.0,217013.0,730.0,1768.0,142427.0,33643.0,16968370.0,15103.0,-12857.0,2045.0,0.044480350600261676,0.08083786610414173,0.11753734072993524
216,4177507.0,7222.0,7637.0,3064018.0,5232.0,8372.0,850000.0,2516.0,5618.0,769102.0,4177.0,5111.0,508.0,470410.0,525.0,2520.0,285310.0,525.0,1332.0,96.0,186996.0,165.0,1676120.0,2733.0,2041.0,1641278.0,3356.0,5844.0,673602.0,2007.0,3443.0,353781.0,3012.0,3690.0,827.0,980.0,12648.0,73.16,839251.0,907494.0,653191.0,2388.0,5819.0,102169.0,121.0,1450.0,43255.0,46.0,288.0,218406.0,729.0,1683.0,137885.0,38685.0,17000375.0,15188.0,-14307.5,1958.0,0.06496974452410831,0.06290362676715025,0.11112787658841439
217,4170737.0,7324.0,7612.0,3065730.0,5679.0,6781.0,855729.0,2632.0,5391.0,775613.0,4112.0,4994.0,458.0,470570.0,540.0,2476.0,284420.0,540.0,1326.0,104.0,186776.0,161.0,1677612.0,2581.0,2117.0,1643481.0,3156.0,6669.0,671856.0,2166.0,3711.0,356728.0,3061.0,3588.0,864.5,982.5,12304.0,70.9,834638.0,901789.0,653658.0,2313.0,6889.0,104171.0,133.0,1422.0,43478.0,45.0,263.0,220154.0,744.0,1727.0,141456.0,36790.0,17030001.0,14040.5,-17056.0,1916.0,0.05348945932214964,0.0735855536187487,0.11200212027319083
218,4184013.0,7669.0,7306.0,3065873.0,5745.0,6692.0,849945.0,2679.0,5618.0,780551.0,4256.0,5321.0,436.0,470780.0,540.0,2771.0,285610.0,540.0,1326.0,103.0,186555.0,158.0,1677314.0,2587.0,2064.0,1643481.0,3689.0,7097.0,672420.0,1908.0,3500.0,358942.0,3013.0,3707.0,840.5,983.5,11585.0,70.82,828207.0,893862.0,659045.0,2246.0,6095.0,106006.0,190.0,1297.0,43687.0,44.0,268.0,222193.0,742.0,1773.0,147788.0,37906.0,17061584.0,13533.5,-17938.5,1855.5,0.05139107562945537,0.07107763832559486,0.11768940855793836
219,4204962.0,8045.0,8337.0,3061309.0,5713.0,7512.0,860876.0,2629.0,5685.0,770204.0,4228.0,4845.0,466.0,471430.0,544.0,2652.0,284810.0,544.0,1319.0,104.0,186335.0,158.0,1679204.0,2677.0,2270.0,1643481.0,3574.0,6922.0,678399.0,2049.0,3621.0,359338.0,2963.0,3734.0,787.5,987.5,12803.5,74.68,820489.0,886682.0,665020.0,2321.0,6171.0,106711.0,192.0,1380.0,43911.0,45.0,248.0,224102.0,733.0,1665.0,135082.0,36116.0,17061807.0,15018.0,-16689.5,1988.0,0.05828867890487355,0.09836108633227081,0.11981601554477306
220,4194764.0,7767.0,7267.0,3064018.0,5741.0,8448.0,866766.0,2561.0,5518.0,772006.0,4390.0,4944.0,450.0,471720.0,551.0,2684.0,285060.0,551.0,1320.0,77.0,186052.0,160.0,1685785.0,2359.0,2320.0,1650103.0,3192.0,6978.0,684474.0,2090.0,3851.0,364544.0,3014.0,3585.0,706.5,989.5,13006.5,75.89,813034.0,882702.0,667712.0,2345.0,6301.0,108448.0,284.0,1451.0,44108.0,43.0,263.0,226091.0,763.0,1701.0,142307.0,35992.0,17049661.0,15181.5,-18107.5,1819.5,0.042697008677402934,0.05850271264168629,0.09986389774636245
221,4191370.0,8071.0,7293.0,3060027.0,5543.0,6705.0,868148.0,2510.0,5670.0,774208.0,4430.0,4672.0,430.0,471970.0,551.0,2795.0,286060.0,551.0,1319.0,76.0,185706.0,162.0,1689778.0,2922.0,2157.0,1651209.0,3329.0,6800.0,688390.0,2024.0,3848.0,369760.0,3163.0,3956.0,591.5,966.0,13554.0,75.96,805561.0,881146.0,667287.0,2755.0,6074.0,110795.0,290.0,1283.0,44319.0,40.0,248.0,228019.0,759.0,1756.0,144548.0,33675.0,17027985.0,15729.5,-17943.5,1687.0,0.038756686036612684,0.06675169774673245,0.13981717590142695
222,4188258.0,8192.0,7353.0,3055896.0,5543.0,6538.0,869581.0,2440.0,5101.0,774809.0,4051.0,5120.0,410.0,471940.0,550.0,2957.0,286810.0,550.0,1318.0,66.0,185298.0,164.0,1697587.0,2795.0,2227.0,1651209.0,3599.0,6906.0,691327.0,1980.0,3689.0,370043.0,3146.0,4144.0,738.5,985.5,14426.5,75.6,798205.0,877935.0,665823.0,2771.0,6106.0,113355.0,625.0,1416.0,44532.0,39.0,235.0,229597.0,797.0,1800.0,141226.0,34596.0,17018834.0,16622.5,-17728.0,1869.0,0.04318818072120867,0.05466371609601918,0.13230373294865003
223,4186845.0,8188.0,7339.0,3054900.0,6293.0,5830.0,871108.0,2415.0,5193.0,787620.0,4104.0,4571.0,395.0,471630.0,551.0,2588.0,287060.0,551.0,1331.0,75.0,184890.0,165.0,1699991.0,2765.0,2360.0,1652315.0,2944.0,7078.0,693642.0,1983.0,3478.0,371455.0,3034.0,4214.0,886.0,984.5,14439.5,75.74,790566.0,872681.0,666531.0,2786.0,6274.0,115505.0,681.0,1487.0,44731.0,47.0,228.0,230820.0,773.0,1827.0,136013.0,36262.0,17026414.0,17185.0,-18647.0,1921.5,0.05750292062217574,0.0631005658414295,0.14656693804725998
224,4187408.0,8389.0,7052.0,3054473.0,5410.0,6732.0,885038.0,2340.0,5168.0,799003.0,4193.0,4664.0,380.0,472060.0,551.0,2674.0,287560.0,551.0,1308.0,62.0,184546.0,164.0,1702499.0,2851.0,2212.0,1654529.0,3190.0,7023.0,696068.0,1731.0,3350.0,372060.0,3184.0,4032.0,900.5,983.5,12738.5,74.9,783082.0,872683.0,669936.0,2783.0,5726.0,117463.0,688.0,1573.0,44903.0,49.0,226.0,231831.0,750.0,1980.0,132981.0,37318.0,17052185.0,15932.0,-18555.5,1983.0,0.06902290783338369,0.05503588538710443,0.14094651976107497
225,4189674.0,8463.0,6976.0,3051912.0,5848.0,5526.0,887246.0,2346.0,5195.0,806459.0,4141.0,4556.0,366.0,473550.0,552.0,2780.0,287810.0,552.0,1312.0,81.0,184233.0,165.0,1705113.0,2798.0,2372.0,1654529.0,3347.0,6969.0,698872.0,1836.0,3422.0,372989.0,2569.0,3764.0,862.5,983.0,12111.0,73.93,778104.0,863386.0,672780.0,2783.0,5664.0,118871.0,688.0,1473.0,45060.0,52.0,214.0,232483.0,838.0,1700.0,127359.0,37142.0,17092216.0,15254.0,-20244.5,1987.5,0.05772860825819345,0.06827798321037981,0.15711937059199785
226,4196181.0,8711.0,7114.0,3054894.0,5487.0,5498.0,888726.0,2341.0,5220.0,812519.0,3822.0,4542.0,346.0,470710.0,557.0,2842.0,278900.0,557.0,1286.0,56.0,183920.0,163.0,1708533.0,2539.0,2325.0,1655000.0,3369.0,6772.0,702856.0,1764.0,3690.0,375142.0,2979.0,3803.0,838.5,1232.0,11287.5,73.57,777657.0,854882.0,676249.0,2842.0,5970.0,120268.0,688.0,1567.0,45218.0,49.0,202.0,232989.0,834.0,1786.0,132951.0,38085.0,17127066.0,14602.5,-18221.5,2334.5,0.050199109572965105,0.07738270868471797,0.15537930963266602
